ano,turno,tipo_eleicao,sigla_uf,id_municipio,id_municipio_tse,zona,secao,cargo,numero_partido,sigla_partido,sequencial_candidato,numero_candidato,id_candidato_bd,votos
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,10,REPUBLICANOS,150001619553,1001,1753520,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,10,REPUBLICANOS,150001619550,1033,1357517,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,11,PP,150001612073,1113,134816,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,11,PP,150001612072,1177,559615,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,12,PDT,150001718128,1200,907817,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,13,PT,150001619541,1300,1666150,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,18,REDE,150001621539,1819,1663099,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,18,REDE,150001621537,1840,313733,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,20,PSC,150001612081,2000,1662400,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,20,PSC,150001612086,2011,222748,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,20,PSC,150001612088,2022,723378,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,20,PSC,150001612083,2088,763596,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,22,PL,150001718235,2211,596270,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,22,PL,150001718231,2233,1096607,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,22,PL,150001718237,2288,208660,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,28,PRTB,150001619610,2801,883391,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,28,PRTB,150001619607,2810,1713614,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,28,PRTB,150001619614,2888,1102760,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,28,PRTB,150001619609,2899,1337727,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,40,PSB,150001621676,4033,32305,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,44,UNIÃO,150001603200,4410,1118795,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,44,UNIÃO,150001603198,4422,775861,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,44,UNIÃO,150001603202,4488,1420637,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,70,AVANTE,150001643404,7022,97246,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,77,SOLIDARIEDADE,150001620422,7722,935913,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,deputado federal,77,SOLIDARIEDADE,150001620426,7783,694509,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,39,presidente,14,PTB,280001734029,14,489633,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,10,REPUBLICANOS,150001619571,10101,1394439,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,10,REPUBLICANOS,150001619560,10180,1126356,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,10,REPUBLICANOS,150001619562,10222,1797712,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,10,REPUBLICANOS,150001619567,10456,1006279,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,10,REPUBLICANOS,150001619573,10555,1285929,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,10,REPUBLICANOS,150001619576,10999,1434640,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,11,PP,150001612064,11666,1491303,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,11,PP,150001612061,11777,923319,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,12,PDT,150001718034,12123,221348,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,13,PT,150001643195,13005,1114297,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,13,PT,150001643202,13123,431534,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,15,MDB,150001718101,15100,757883,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,15,MDB,150001718105,15147,1104006,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,15,MDB,150001718102,15678,1336249,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,15,MDB,150001718104,15777,948920,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,15,MDB,150001718098,15789,727704,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,18,REDE,150001621586,18555,1209643,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,18,REDE,150001621578,18789,923870,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,22,PL,150001718210,22017,761824,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,22,PL,150001718207,22111,53033,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,22,PL,150001718195,22222,1194012,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,22,PL,150001718196,22456,1757476,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,22,PL,150001718203,22700,1653848,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,22,PL,150001718221,22999,828779,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,27,DC,150001621600,27000,1221874,7
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,27,DC,150001621605,27123,319065,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,28,PRTB,150001619626,28122,579605,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,28,PRTB,150001619628,28800,1615368,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,28,PRTB,150001619619,28999,743206,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,35,PMB,150001718410,35123,684929,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,36,AGIR,150001718487,36777,1571034,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,40,PSB,150001621667,40333,1425248,7
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,40,PSB,150001621663,40555,1080589,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,44,UNIÃO,150001603135,44000,956337,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,44,UNIÃO,150001603130,44045,81484,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,44,UNIÃO,150001603142,44144,837601,5
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,44,UNIÃO,150001603149,44321,1300237,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,44,UNIÃO,150001603129,44444,1149055,7
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,44,UNIÃO,150001603138,44555,1217959,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,44,UNIÃO,150001603143,44800,692153,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,45,PSDB,150001621375,45000,963915,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,45,PSDB,150001621363,45010,1738828,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,45,PSDB,150001621369,45045,134175,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,45,PSDB,150001621355,45123,1404079,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,45,PSDB,150001621380,45545,826142,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,45,PSDB,150001621377,45555,996582,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,45,PSDB,150001621381,45666,1219937,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,45,PSDB,150001621372,45845,236692,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,50,PSOL,150001621568,50000,1090238,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,50,PSOL,150001621569,50999,1719403,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,55,PSD,150001620781,55123,200829,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,65,PC do B,150001643189,65000,1035394,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,65,PC do B,150001643208,65161,726924,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,77,SOLIDARIEDADE,150001620816,77235,916567,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado estadual,77,SOLIDARIEDADE,150001620810,77600,1540241,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,10,REPUBLICANOS,150001619553,1001,1753520,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,10,REPUBLICANOS,150001619548,1010,1492263,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,10,REPUBLICANOS,150001619550,1033,1357517,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,10,REPUBLICANOS,150001619549,1088,1759086,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,11,PP,150001612076,1112,1106770,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,11,PP,150001612073,1113,134816,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,11,PP,150001612072,1177,559615,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,12,PDT,150001718128,1200,907817,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,12,PDT,150001718125,1212,1088351,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,14,PTB,150001619828,1400,133839,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,14,PTB,150001619830,1444,777976,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,14,PTB,150001619825,1456,1491523,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,20,PSC,150001612081,2000,1662400,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,20,PSC,150001612087,2010,1698032,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,20,PSC,150001612086,2011,222748,4
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,20,PSC,150001612088,2022,723378,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,22,PL,150001718232,2244,1424515,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,28,PRTB,150001619615,2800,830374,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,28,PRTB,150001619610,2801,883391,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,28,PRTB,150001619614,2888,1102760,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,28,PRTB,150001619609,2899,1337727,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,40,PSB,150001621676,4033,32305,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,44,UNIÃO,150001603193,4455,925632,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,44,UNIÃO,150001603202,4488,1420637,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,44,UNIÃO,150001603199,4499,743852,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,45,PSDB,150001621397,4500,1097316,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,45,PSDB,150001621395,4510,18210,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,45,PSDB,150001621392,4555,1160517,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,65,PC do B,150001619536,6555,735109,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,77,SOLIDARIEDADE,150001620426,7783,694509,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,deputado federal,80,UP,150001609927,8008,1344023,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,governador,16,PSTU,150001597600,16,887611,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,governador,28,PRTB,150001636464,28,267157,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,presidente,21,PCB,280001600167,21,1473072,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,presidente,30,NOVO,280001603612,30,1276945,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,presidente,44,UNIÃO,280001644128,44,439011,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,40,senador,29,PCO,150001718245,290,684992,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,10,REPUBLICANOS,150001619560,10180,1126356,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,10,REPUBLICANOS,150001619562,10222,1797712,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,10,REPUBLICANOS,150001619565,10444,78716,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,10,REPUBLICANOS,150001619567,10456,1006279,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,11,PP,150001612059,11333,885289,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,11,PP,150001612056,11369,1560706,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,12,PDT,150001718033,12345,1271955,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,13,PT,150001643191,13333,1192738,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,13,PT,150001643212,13737,673925,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,14,PTB,150001723297,14014,1180337,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,14,PTB,150001723303,14777,1132181,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,15,MDB,150001718085,15102,1231645,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,15,MDB,150001718110,15111,1162153,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,15,MDB,150001718105,15147,1104006,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,15,MDB,150001718104,15777,948920,4
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,18,REDE,150001621562,18192,1531405,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,18,REDE,150001621586,18555,1209643,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,22,PL,150001718195,22222,1194012,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,22,PL,150001718196,22456,1757476,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,22,PL,150001718217,22777,587402,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,27,DC,150001621600,27000,1221874,6
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,27,DC,150001621595,27222,1575744,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,28,PRTB,150001619626,28122,579605,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,28,PRTB,150001619621,28380,945324,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,28,PRTB,150001619632,28555,328516,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,28,PRTB,150001619623,28777,276577,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,28,PRTB,150001619619,28999,743206,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,40,PSB,150001621659,40000,199754,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,40,PSB,150001621655,40111,1016023,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,40,PSB,150001621667,40333,1425248,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,40,PSB,150001621672,40777,1010464,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,40,PSB,150001727458,40789,1769985,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,44,UNIÃO,150001603130,44045,81484,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,44,UNIÃO,150001603137,44111,1785984,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,44,UNIÃO,150001603142,44144,837601,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,44,UNIÃO,150001603149,44321,1300237,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,44,UNIÃO,150001603129,44444,1149055,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,45,PSDB,150001621363,45010,1738828,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,45,PSDB,150001621379,45455,1395863,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,45,PSDB,150001621359,45456,728522,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,50,PSOL,150001621571,50123,1476751,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,55,PSD,150001620781,55123,200829,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,65,PC do B,150001643189,65000,1035394,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,77,SOLIDARIEDADE,150001620836,77111,1758688,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,77,SOLIDARIEDADE,150001620820,77133,805941,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado estadual,77,SOLIDARIEDADE,150001620810,77600,1540241,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,10,REPUBLICANOS,150001619548,1010,1492263,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,10,REPUBLICANOS,150001619550,1033,1357517,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,10,REPUBLICANOS,150001619549,1088,1759086,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,11,PP,150001612076,1112,1106770,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,12,PDT,150001718128,1200,907817,4
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,13,PT,150001619537,1355,1073362,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,14,PTB,150001619833,1414,1334216,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,18,REDE,150001621539,1819,1663099,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,20,PSC,150001612081,2000,1662400,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,20,PSC,150001612086,2011,222748,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,20,PSC,150001612088,2022,723378,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,22,PL,150001718235,2211,596270,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,28,PRTB,150001619614,2888,1102760,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,40,PSB,150001621676,4033,32305,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,44,UNIÃO,150001603198,4422,775861,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,45,PSDB,150001621394,4588,1057177,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,50,PSOL,150001621541,5013,893842,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,65,PC do B,150001619536,6555,735109,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,77,SOLIDARIEDADE,150001620422,7722,935913,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,77,SOLIDARIEDADE,150001620426,7783,694509,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,80,UP,150001609925,8000,675536,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,80,UP,150001609927,8008,1344023,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,deputado federal,,,,3535,,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,governador,28,PRTB,150001636464,28,267157,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,41,presidente,44,UNIÃO,280001644128,44,439011,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,10,REPUBLICANOS,150001619571,10101,1394439,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,10,REPUBLICANOS,150001619570,10111,852030,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,10,REPUBLICANOS,150001619560,10180,1126356,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,10,REPUBLICANOS,150001619562,10222,1797712,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,10,REPUBLICANOS,150001619565,10444,78716,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,10,REPUBLICANOS,150001619567,10456,1006279,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,11,PP,150001612060,11113,952559,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,11,PP,150001612059,11333,885289,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,11,PP,150001612064,11666,1491303,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,13,PT,150001643183,13111,1629679,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,15,MDB,150001718085,15102,1231645,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,15,MDB,150001718096,15123,743112,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,15,MDB,150001718105,15147,1104006,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,15,MDB,150001718095,15555,489086,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,15,MDB,150001718104,15777,948920,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,15,MDB,150001718098,15789,727704,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,18,REDE,150001621564,18008,728563,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,18,REDE,150001621562,18192,1531405,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,18,REDE,150001621586,18555,1209643,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,18,REDE,150001621578,18789,923870,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,22,PL,150001718210,22017,761824,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,22,PL,150001718194,22123,250643,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,22,PL,150001718196,22456,1757476,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,22,PL,150001718217,22777,587402,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,22,PL,150001718204,22789,765474,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,22,PL,150001718221,22999,828779,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,27,DC,150001621605,27123,319065,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,28,PRTB,150001619632,28555,328516,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,35,PMB,150001718420,35000,1081402,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,35,PMB,150001718410,35123,684929,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,35,PMB,150001718405,35777,1178565,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,40,PSB,150001621667,40333,1425248,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,40,PSB,150001621664,40888,589903,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,44,UNIÃO,150001603130,44045,81484,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,44,UNIÃO,150001603142,44144,837601,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,44,UNIÃO,150001603149,44321,1300237,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,44,UNIÃO,150001603124,44333,1424056,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,44,UNIÃO,150001603145,44420,1075117,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,44,UNIÃO,150001603129,44444,1149055,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,44,UNIÃO,150001603150,44567,898434,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,44,UNIÃO,150001603136,44777,234233,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,44,UNIÃO,150001603143,44800,692153,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,45,PSDB,150001621375,45000,963915,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,45,PSDB,150001621363,45010,1738828,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,45,PSDB,150001621369,45045,134175,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,45,PSDB,150001621370,45100,960927,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,45,PSDB,150001621355,45123,1404079,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,45,PSDB,150001621359,45456,728522,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,45,PSDB,150001621381,45666,1219937,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,50,PSOL,150001621567,50500,542261,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,55,PSD,150001620781,55123,200829,5
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,65,PC do B,150001643189,65000,1035394,4
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,77,SOLIDARIEDADE,150001620828,77000,944876,1
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,77,SOLIDARIEDADE,150001620823,77321,619150,2
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,77,SOLIDARIEDADE,150001620812,77345,223267,3
2022,1,eleicao ordinaria,PB,2507507,20516,1,42,deputado estadual,77,SOLIDARIEDADE,150001620810,77600,1540241,2
