ano,sigla_uf,id_municipio,id_municipio_tse,situacao_biometria,zona,secao,genero,estado_civil,grupo_idade,instrucao,eleitores,eleitores_biometria,eleitores_deficiencia,eleitores_inclusao_nome_social
2022,PB,2507507,20516,biometrico,64,425,feminino,solteiro(a),60 a 64 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,543,masculino,solteiro(a),30 a 34 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,32,feminino,divorciado(a),35 a 39 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,361,feminino,solteiro(a),50 a 54 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,77,259,feminino,divorciado(a),60 a 64 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,70,363,masculino,divorciado(a),65 a 69 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,157,feminino,casado(a),80 a 84 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,396,masculino,solteiro(a),25 a 29 anos,ensino superior incompleto,1,1,1,0
2022,PB,2507507,20516,biometrico,76,170,masculino,solteiro(a),65 a 69 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,18,feminino,divorciado(a),45 a 49 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,144,feminino,solteiro(a),40 a 44 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,24,feminino,solteiro(a),21 a 24 anos,ensino superior incompleto,2,1,0,0
2022,PB,2507507,20516,biometrico,64,262,feminino,solteiro(a),30 a 34 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,352,feminino,divorciado(a),70 a 74 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,219,masculino,casado(a),45 a 49 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,98,masculino,casado(a),40 a 44 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,471,masculino,casado(a),50 a 54 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,477,feminino,casado(a),55 a 59 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,48,feminino,solteiro(a),35 a 39 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,243,masculino,casado(a),35 a 39 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,172,masculino,casado(a),70 a 74 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,527,feminino,casado(a),40 a 44 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,335,masculino,casado(a),70 a 74 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,482,feminino,casado(a),50 a 54 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,350,masculino,solteiro(a),30 a 34 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,209,masculino,divorciado(a),70 a 74 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,415,masculino,casado(a),45 a 49 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,49,feminino,casado(a),45 a 49 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,60,feminino,casado(a),80 a 84 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,175,masculino,casado(a),60 a 64 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,670,feminino,solteiro(a),55 a 59 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,77,feminino,casado(a),45 a 49 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,24,feminino,solteiro(a),60 a 64 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,374,masculino,solteiro(a),65 a 69 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,311,feminino,solteiro(a),50 a 54 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,153,masculino,casado(a),45 a 49 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,543,masculino,casado(a),70 a 74 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,400,feminino,casado(a),85 a 89 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,287,masculino,casado(a),50 a 54 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,377,masculino,solteiro(a),20 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,490,masculino,solteiro(a),30 a 34 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,427,masculino,solteiro(a),20 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,336,masculino,casado(a),60 a 64 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,64,93,feminino,casado(a),60 a 64 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,153,feminino,casado(a),65 a 69 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,313,feminino,casado(a),40 a 44 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,28,feminino,casado(a),35 a 39 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,526,feminino,casado(a),65 a 69 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,64,156,feminino,solteiro(a),35 a 39 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,6,masculino,solteiro(a),45 a 49 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,520,feminino,divorciado(a),60 a 64 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,218,masculino,casado(a),50 a 54 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,147,masculino,viuvo(a),80 a 84 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,64,462,feminino,casado(a),70 a 74 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,25,feminino,casado(a),70 a 74 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,335,masculino,casado(a),60 a 64 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,23,feminino,casado(a),55 a 59 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,144,feminino,viuvo(a),60 a 64 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,277,masculino,casado(a),70 a 74 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,12,feminino,solteiro(a),21 a 24 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,382,feminino,solteiro(a),40 a 44 anos,analfabeto,2,1,0,0
2022,PB,2507507,20516,biometrico,77,251,masculino,solteiro(a),35 a 39 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,165,masculino,solteiro(a),70 a 74 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,43,masculino,casado(a),90 a 94 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,67,feminino,casado(a),65 a 69 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,295,masculino,solteiro(a),30 a 34 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,325,feminino,divorciado(a),35 a 39 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,387,feminino,divorciado(a),45 a 49 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,218,feminino,solteiro(a),55 a 59 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,567,feminino,casado(a),35 a 39 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,172,feminino,viuvo(a),80 a 84 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,186,masculino,divorciado(a),40 a 44 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,69,feminino,casado(a),80 a 84 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,248,masculino,solteiro(a),25 a 29 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,238,masculino,divorciado(a),60 a 64 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,358,feminino,divorciado(a),65 a 69 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,406,feminino,casado(a),70 a 74 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,627,masculino,casado(a),75 a 79 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,77,166,masculino,casado(a),65 a 69 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,121,feminino,viuvo(a),80 a 84 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,58,feminino,solteiro(a),45 a 49 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,64,74,masculino,divorciado(a),50 a 54 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,93,masculino,casado(a),50 a 54 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,173,feminino,solteiro(a),45 a 49 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,668,masculino,solteiro(a),30 a 34 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,35,masculino,solteiro(a),45 a 49 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,639,feminino,solteiro(a),60 a 64 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,379,masculino,divorciado(a),75 a 79 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,3,masculino,divorciado(a),40 a 44 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,285,masculino,casado(a),55 a 59 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,5,feminino,divorciado(a),55 a 59 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,610,masculino,divorciado(a),60 a 64 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,23,feminino,solteiro(a),20 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,28,masculino,casado(a),25 a 29 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,141,feminino,divorciado(a),30 a 34 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,177,feminino,casado(a),45 a 49 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,69,masculino,divorciado(a),30 a 34 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,168,feminino,solteiro(a),55 a 59 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,392,feminino,casado(a),65 a 69 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,285,masculino,casado(a),80 a 84 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,95,feminino,divorciado(a),60 a 64 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,206,masculino,casado(a),30 a 34 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,268,feminino,viuvo(a),85 a 89 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,77,206,feminino,casado(a),40 a 44 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,170,feminino,solteiro(a),35 a 39 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,23,feminino,viuvo(a),70 a 74 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,154,feminino,divorciado(a),55 a 59 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,240,feminino,divorciado(a),55 a 59 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,77,28,masculino,casado(a),75 a 79 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,77,280,masculino,casado(a),55 a 59 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,64,7,feminino,solteiro(a),70 a 74 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,313,masculino,casado(a),75 a 79 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,359,masculino,casado(a),55 a 59 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,64,144,masculino,casado(a),40 a 44 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,439,masculino,casado(a),65 a 69 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,161,feminino,viuvo(a),75 a 79 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,465,feminino,solteiro(a),50 a 54 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,77,320,feminino,divorciado(a),40 a 44 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,45,feminino,viuvo(a),65 a 69 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,129,feminino,casado(a),60 a 64 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,131,masculino,solteiro(a),20 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,481,masculino,casado(a),70 a 74 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,176,masculino,solteiro(a),65 a 69 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,77,12,feminino,viuvo(a),70 a 74 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,441,feminino,casado(a),25 a 29 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,332,masculino,casado(a),80 a 84 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,76,130,feminino,casado(a),60 a 64 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,421,masculino,solteiro(a),21 a 24 anos,ensino medio completo,2,1,0,0
2022,PB,2507507,20516,biometrico,70,623,masculino,casado(a),70 a 74 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,108,masculino,divorciado(a),60 a 64 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,547,feminino,divorciado(a),65 a 69 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,462,masculino,solteiro(a),40 a 44 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,229,feminino,casado(a),80 a 84 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,389,masculino,casado(a),45 a 49 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,442,feminino,casado(a),60 a 64 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,142,feminino,solteiro(a),25 a 29 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,224,feminino,casado(a),60 a 64 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,88,feminino,solteiro(a),45 a 49 anos,ensino fundamental incompleto,2,1,0,0
2022,PB,2507507,20516,biometrico,1,299,feminino,divorciado(a),60 a 64 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,290,feminino,viuvo(a),70 a 74 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,244,feminino,casado(a),70 a 74 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,368,masculino,casado(a),40 a 44 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,67,feminino,casado(a),35 a 39 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,383,feminino,solteiro(a),35 a 39 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,329,feminino,solteiro(a),45 a 49 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,543,masculino,casado(a),60 a 64 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,446,feminino,solteiro(a),21 a 24 anos,ensino medio completo,2,1,0,0
2022,PB,2507507,20516,biometrico,70,376,masculino,solteiro(a),50 a 54 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,77,346,feminino,solteiro(a),25 a 29 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,131,feminino,solteiro(a),55 a 59 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,383,feminino,casado(a),60 a 64 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,131,feminino,solteiro(a),50 a 54 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,59,masculino,casado(a),65 a 69 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,131,feminino,solteiro(a),40 a 44 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,77,feminino,divorciado(a),55 a 59 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,131,feminino,solteiro(a),40 a 44 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,349,feminino,viuvo(a),80 a 84 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,156,feminino,solteiro(a),20 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,433,masculino,solteiro(a),21 a 24 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,237,feminino,solteiro(a),55 a 59 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,172,feminino,solteiro(a),35 a 39 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,349,masculino,casado(a),30 a 34 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,209,feminino,casado(a),35 a 39 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,307,feminino,casado(a),45 a 49 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,131,feminino,solteiro(a),20 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,372,feminino,solteiro(a),25 a 29 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,22,masculino,solteiro(a),40 a 44 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,131,masculino,casado(a),60 a 64 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,131,masculino,casado(a),60 a 64 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,426,masculino,solteiro(a),45 a 49 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,353,feminino,casado(a),40 a 44 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,158,feminino,solteiro(a),35 a 39 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,166,feminino,divorciado(a),70 a 74 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,196,feminino,casado(a),55 a 59 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,143,feminino,solteiro(a),70 a 74 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,387,feminino,casado(a),25 a 29 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,544,masculino,casado(a),60 a 64 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,1,151,feminino,casado(a),60 a 64 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,77,15,masculino,solteiro(a),35 a 39 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,79,feminino,casado(a),70 a 74 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,380,feminino,divorciado(a),55 a 59 anos,ensino medio incompleto,1,1,1,0
2022,PB,2507507,20516,biometrico,76,323,masculino,divorciado(a),45 a 49 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,369,masculino,casado(a),65 a 69 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,13,feminino,casado(a),70 a 74 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,125,feminino,solteiro(a),19 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,152,feminino,solteiro(a),65 a 69 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,511,masculino,casado(a),65 a 69 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,91,feminino,casado(a),80 a 84 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,53,masculino,viuvo(a),75 a 79 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,543,masculino,solteiro(a),40 a 44 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,543,masculino,casado(a),25 a 29 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,175,feminino,casado(a),35 a 39 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,133,feminino,divorciado(a),55 a 59 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,652,feminino,solteiro(a),35 a 39 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,543,masculino,solteiro(a),70 a 74 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,70,397,feminino,casado(a),60 a 64 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,213,feminino,casado(a),25 a 29 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,357,masculino,casado(a),65 a 69 anos,ensino medio completo,1,1,1,0
2022,PB,2507507,20516,biometrico,1,57,feminino,solteiro(a),45 a 49 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,64,181,masculino,solteiro(a),35 a 39 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,77,262,feminino,solteiro(a),50 a 54 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,57,feminino,solteiro(a),40 a 44 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,46,masculino,casado(a),45 a 49 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,274,masculino,solteiro(a),18 anos,ensino medio incompleto,3,1,0,0
2022,PB,2507507,20516,biometrico,77,43,feminino,casado(a),35 a 39 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,131,masculino,divorciado(a),50 a 54 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,127,feminino,viuvo(a),60 a 64 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,1,61,feminino,divorciado(a),70 a 74 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,323,masculino,solteiro(a),45 a 49 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,191,masculino,divorciado(a),45 a 49 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,507,masculino,solteiro(a),35 a 39 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,211,masculino,casado(a),60 a 64 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,76,213,feminino,solteiro(a),60 a 64 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,76,157,feminino,divorciado(a),75 a 79 anos,ensino superior completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,262,feminino,solteiro(a),65 a 69 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,341,feminino,solteiro(a),21 a 24 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,156,masculino,casado(a),60 a 64 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,368,feminino,casado(a),65 a 69 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,281,feminino,casado(a),70 a 74 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,395,feminino,solteiro(a),20 anos,ensino medio incompleto,5,1,0,0
2022,PB,2507507,20516,biometrico,70,459,masculino,solteiro(a),60 a 64 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,377,feminino,casado(a),30 a 34 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,355,feminino,casado(a),55 a 59 anos,analfabeto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,17,feminino,viuvo(a),65 a 69 anos,ensino fundamental completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,180,masculino,casado(a),65 a 69 anos,ensino medio completo,1,1,1,0
2022,PB,2507507,20516,biometrico,77,194,masculino,solteiro(a),60 a 64 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,1,150,feminino,casado(a),25 a 29 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,390,feminino,divorciado(a),35 a 39 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,77,333,masculino,divorciado(a),65 a 69 anos,ensino fundamental incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,132,feminino,solteiro(a),45 a 49 anos,le e escreve,1,1,0,0
2022,PB,2507507,20516,biometrico,70,506,feminino,divorciado(a),70 a 74 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,77,64,feminino,solteiro(a),65 a 69 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,506,feminino,divorciado(a),60 a 64 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,64,61,masculino,casado(a),50 a 54 anos,ensino superior incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,76,191,feminino,solteiro(a),35 a 39 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,70,133,feminino,solteiro(a),20 anos,ensino medio incompleto,1,1,0,0
2022,PB,2507507,20516,biometrico,70,603,masculino,solteiro(a),45 a 49 anos,ensino medio completo,1,1,0,0
2022,PB,2507507,20516,biometrico,64,156,feminino,divorciado(a),50 a 54 anos,ensino fundamental incompleto,1,1,0,0
