id,turno,regiao,estado,municipio,zona,local,secao,vPresA22,vPresB13,vPresNulo,vPresBranco,vGovA,vGovB,vGovNulo,vGovBranco,qEleitAptos,qComparecimento,qEleitLibCodigo,qEleitBiometrico,modelUrna,jaVotou,arquivoBU,dataHoraAbertura,dataHoraEncerramento
595706,2,NE,PB,20516,64,1767,306,142,191,17,3,175,145,26,7,397,353,11,353,UE2020,1,o00407-2051600640306.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:04.000000
595707,2,NE,PB,20516,64,1333,377,139,177,18,5,175,124,34,6,395,339,13,328,UE2020,,o00407-2051600640377.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:29.000000
595708,2,NE,PB,20516,64,1422,170,148,165,26,3,179,124,33,6,389,342,10,327,UE2020,,o00407-2051600640170.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:22.000000
595709,2,NE,PB,20516,64,1449,190,153,133,15,3,165,95,38,6,353,304,21,287,UE2020,,o00407-2051600640190.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:33.000000
595710,2,NE,PB,20516,64,1244,323,157,144,7,2,165,123,15,7,371,310,11,287,UE2020,,o00407-2051600640323.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:02.000000
595711,2,NE,PB,20516,64,1171,57,153,139,17,6,166,127,17,1,371,315,33,292,UE2020,2,o00407-2051600640057.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:45.000000
595712,2,NE,PB,20516,64,1929,404,123,172,25,4,179,111,29,5,398,324,16,291,UE2020,,o00407-2051600640404.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:03.000000
595713,2,NE,PB,20516,64,1910,400,105,155,18,4,154,92,22,14,342,282,9,272,UE2020,,o00407-2051600640400.bu,2022-10-30 08:00:01.000000,2022-10-30 17:08:19.000000
595714,2,NE,PB,20516,64,1988,454,170,168,22,4,183,143,29,4,401,364,16,340,UE2020,6,o00407-2051600640454.bu,2022-10-30 08:04:31.000000,2022-10-30 17:04:16.000000
595715,2,NE,PB,20516,64,1287,108,125,138,16,5,152,105,22,5,324,284,11,280,UE2020,,o00407-2051600640108.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:43.000000
595716,2,NE,PB,20516,64,1937,410,178,146,16,3,173,137,26,6,399,343,14,319,UE2020,5,o00407-2051600640410.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:13.000000
595717,2,NE,PB,20516,64,1015,5,143,144,12,7,154,109,24,12,365,306,25,276,UE2020,1,o00407-2051600640005.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:31.000000
595718,2,NE,PB,20516,64,1260,101,168,181,16,4,183,149,29,8,434,369,12,361,UE2020,,o00407-2051600640101.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:59.000000
595719,2,NE,PB,20516,64,1260,371,191,160,17,4,202,148,14,8,430,372,20,363,UE2020,,o00407-2051600640371.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:46.000000
595720,2,NE,PB,20516,64,1597,138,154,161,16,2,175,120,34,4,388,333,15,325,UE2020,,o00407-2051600640138.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:00.000000
595721,2,NE,PB,20516,64,1759,10,49,63,8,4,64,46,8,6,148,124,11,115,UE2020,,o00407-2051600640010.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:42.000000
595722,2,NE,PB,20516,64,1937,415,166,148,16,8,180,121,28,9,400,338,14,313,UE2020,,o00407-2051600640415.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:02.000000
595723,2,NE,PB,20516,64,1600,343,143,168,9,2,167,137,13,5,371,322,25,312,UE2020,,o00407-2051600640343.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:06.000000
595724,2,NE,PB,20516,64,1678,143,107,133,18,4,122,103,30,7,307,262,10,254,UE2020,,o00407-2051600640143.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:51.000000
595725,2,NE,PB,20516,64,1244,312,167,160,17,6,178,126,27,6,393,350,18,324,UE2020,,o00407-2051600640312.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:58.000000
595726,2,NE,PB,20516,64,1260,391,172,174,11,11,204,127,17,9,446,368,8,350,UE2020,,o00407-2051600640391.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:36.000000
595727,2,NE,PB,20516,64,1783,359,127,165,19,1,153,127,25,7,361,312,17,284,UE2020,,o00407-2051600640359.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:34.000000
595728,2,NE,PB,20516,64,1970,446,201,137,15,2,221,105,27,2,384,355,15,351,UE2020,,o00407-2051600640446.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:00.000000
595729,2,NE,PB,20516,64,2020,128,137,140,25,6,162,105,32,9,364,308,7,304,UE2020,,o00407-2051600640128.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:27.000000
595730,2,NE,PB,20516,64,1414,185,137,118,16,6,141,105,27,4,323,277,9,266,UE2020,1,o00407-2051600640185.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:38.000000
595731,2,NE,PB,20516,64,1015,2,153,140,15,2,164,104,22,7,366,310,13,285,UE2020,,o00407-2051600640002.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:24.000000
595732,2,NE,PB,20516,64,1333,131,146,177,14,6,177,138,22,6,397,343,14,334,UE2020,,o00407-2051600640131.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:23.000000
595733,2,NE,PB,20516,64,1279,92,129,145,16,1,153,106,24,8,336,291,25,266,UE2020,,o00407-2051600640092.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:17.000000
595734,2,NE,PB,20516,64,1414,168,131,142,12,2,132,120,30,5,319,287,8,272,UE2020,,o00407-2051600640168.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:11.000000
595735,2,NE,PB,20516,64,2054,11,135,103,10,4,150,82,13,7,296,252,14,237,UE2020,,o00407-2051600640011.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:58.000000
595736,2,NE,PB,20516,64,1171,63,162,132,14,5,146,141,17,6,370,313,18,297,UE2020,2,o00407-2051600640063.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:17.000000
595737,2,NE,PB,20516,64,1040,263,157,162,8,2,176,123,18,10,389,329,26,290,UE2020,,o00407-2051600640263.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:40.000000
595738,2,NE,PB,20516,64,1937,414,169,147,13,3,178,133,13,6,397,332,14,309,UE2020,,o00407-2051600640414.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:47.000000
595739,2,NE,PB,20516,64,1376,147,155,158,17,4,177,129,21,7,390,334,11,311,UE2020,,o00407-2051600640147.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:01.000000
595740,2,NE,PB,20516,64,2062,122,152,156,20,8,180,127,25,4,386,336,6,321,UE2020,,o00407-2051600640122.bu,2022-10-30 08:00:01.000000,2022-10-30 17:06:39.000000
595741,2,NE,PB,20516,64,1945,419,154,152,22,2,173,121,30,6,372,330,16,328,UE2020,1,o00407-2051600640419.bu,2022-10-30 08:03:10.000000,2022-10-30 17:01:17.000000
595742,2,NE,PB,20516,64,1767,113,133,186,21,6,170,139,34,3,398,346,16,346,UE2020,,o00407-2051600640113.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:40.000000
595743,2,NE,PB,20516,64,1961,439,145,139,14,8,165,111,19,11,349,306,19,292,UE2020,,o00407-2051600640439.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:17.000000
595744,2,NE,PB,20516,64,1015,4,137,148,13,2,163,104,20,7,367,300,11,268,UE2020,,o00407-2051600640004.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:25.000000
595745,2,NE,PB,20516,64,1422,171,164,153,17,3,184,113,33,7,393,337,12,322,UE2020,,o00407-2051600640171.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:18.000000
595746,2,NE,PB,20516,64,1066,17,90,167,21,3,134,102,40,5,344,281,15,269,UE2020,,o00407-2051600640017.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:47.000000
595747,2,NE,PB,20516,64,2062,126,140,147,29,8,159,116,41,8,384,324,20,307,UE2020,,o00407-2051600640126.bu,2022-10-30 08:00:01.000000,2022-10-30 17:06:04.000000
595748,2,NE,PB,20516,64,1708,178,146,164,12,0,158,135,26,3,374,322,13,311,UE2020,1,o00407-2051600640178.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:02.000000
595749,2,NE,PB,20516,64,1244,83,168,162,7,3,165,143,13,7,391,340,8,323,UE2020,,o00407-2051600640083.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:46.000000
595750,2,NE,PB,20516,64,1732,183,125,122,15,2,140,97,22,5,312,264,7,245,UE2020,,o00407-2051600640183.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:41.000000
595751,2,NE,PB,20516,64,1600,285,184,144,8,5,180,127,20,7,389,341,7,333,UE2020,,o00407-2051600640285.bu,2022-10-30 08:00:46.000000,2022-10-30 17:00:16.000000
595752,2,NE,PB,20516,64,1732,336,122,136,14,2,134,121,16,3,311,274,7,258,UE2020,,o00407-2051600640336.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:22.000000
595753,2,NE,PB,20516,64,1872,316,154,124,9,2,157,116,11,5,338,289,21,277,UE2020,,o00407-2051600640316.bu,2022-10-30 08:00:02.000000,2022-10-30 17:01:17.000000
595754,2,NE,PB,20516,64,1317,392,158,167,10,4,183,137,12,7,369,339,6,291,UE2020,,o00407-2051600640392.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:59.000000
595755,2,NE,PB,20516,64,1279,303,131,137,23,4,154,103,30,8,335,295,8,278,UE2020,,o00407-2051600640303.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:11.000000
595756,2,NE,PB,20516,64,1937,417,179,151,15,1,196,119,22,8,398,346,8,328,UE2020,,o00407-2051600640417.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:25.000000
595757,2,NE,PB,20516,64,1406,157,175,150,24,6,204,106,31,11,397,355,13,332,UE2020,,o00407-2051600640157.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:47.000000
595758,2,NE,PB,20516,64,1988,453,184,156,15,8,204,135,18,4,401,363,21,333,UE2020,,o00407-2051600640453.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:30.000000
595759,2,NE,PB,20516,64,1287,107,121,143,14,7,153,96,22,14,324,285,16,273,UE2020,,o00407-2051600640107.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:41.000000
595760,2,NE,PB,20516,64,1406,163,159,154,13,3,174,123,28,4,387,329,11,305,UE2020,,o00407-2051600640163.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:31.000000
595761,2,NE,PB,20516,64,1708,173,157,132,24,5,177,107,31,3,371,318,27,303,UE2020,,o00407-2051600640173.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:30.000000
595762,2,NE,PB,20516,64,1317,120,133,163,18,4,156,131,26,5,368,318,15,309,UE2020,,o00407-2051600640120.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:17.000000
595763,2,NE,PB,20516,64,1260,99,172,171,18,10,186,150,28,7,433,371,17,361,UE2020,,o00407-2051600640099.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:24.000000
595764,2,NE,PB,20516,64,1597,244,174,155,19,6,195,129,26,4,388,354,14,346,UE2020,,o00407-2051600640244.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:17.000000
595765,2,NE,PB,20516,64,1600,361,154,153,11,8,185,123,13,5,375,326,7,320,UE2020,,o00407-2051600640361.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:38.000000
595766,2,NE,PB,20516,64,1350,374,168,175,19,11,205,126,29,13,430,373,16,355,UE2020,,o00407-2051600640374.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:26.000000
595767,2,NE,PB,20516,64,1660,103,160,181,25,12,174,146,43,13,444,378,13,361,UE2020,,o00407-2051600640103.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:08.000000
595768,2,NE,PB,20516,77,1155,88,161,141,15,5,201,91,25,5,356,322,9,320,UE2020,,o00407-2051600770088.bu,2022-10-30 08:02:33.000000,2022-10-30 17:00:58.000000
595769,2,NE,PB,20516,64,1244,81,148,154,17,2,153,144,21,3,376,321,35,312,UE2020,1,o00407-2051600640081.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:38.000000
595770,2,NE,PB,20516,77,1236,125,125,116,24,5,156,73,35,6,319,270,23,243,UE2020,,o00407-2051600770125.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:06.000000
595771,2,NE,PB,20516,77,1430,104,177,158,24,3,204,123,29,6,403,362,18,347,UE2020,,o00407-2051600770104.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:56.000000
595772,2,NE,PB,20516,77,1511,223,146,159,22,4,186,103,28,14,400,331,17,315,UE2020,,o00407-2051600770223.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:47.000000
595773,2,NE,PB,20516,77,1112,60,139,169,20,5,172,121,34,6,379,333,8,321,UE2020,,o00407-2051600770060.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:47.000000
595774,2,NE,PB,20516,77,1287,145,148,186,28,3,175,156,30,4,424,365,15,354,UE2020,,o00407-2051600770145.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:05.000000
595775,2,NE,PB,20516,77,1384,189,151,162,24,5,192,100,46,4,396,342,8,328,UE2020,,o00407-2051600770189.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:29.000000
595776,2,NE,PB,20516,77,1465,269,112,174,21,3,160,115,25,10,366,310,13,308,UE2020,1,o00407-2051600770269.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:11.000000
595777,2,NE,PB,20516,77,1287,389,131,204,17,5,182,136,28,10,425,357,5,171,UE2020,,o00407-2051600770389.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:33.000000
595778,2,NE,PB,20516,77,1252,253,158,146,28,5,192,108,31,6,409,337,13,307,UE2020,,o00407-2051600770253.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:46.000000
595779,2,NE,PB,20516,77,1627,366,146,144,11,8,180,97,23,9,369,309,8,301,UE2020,,o00407-2051600770366.bu,2022-10-30 08:00:01.000000,2022-10-30 17:04:55.000000
595780,2,NE,PB,20516,77,1147,241,155,148,24,2,175,113,32,9,384,329,17,314,UE2020,1,o00407-2051600770241.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:38.000000
595781,2,NE,PB,20516,77,1600,362,111,186,31,4,159,120,43,9,396,332,18,326,UE2020,,o00407-2051600770362.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:13.000000
595782,2,NE,PB,20516,77,1430,268,167,169,14,5,184,131,28,12,400,355,10,336,UE2020,,o00407-2051600770268.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:47.000000
595783,2,NE,PB,20516,77,1058,299,152,191,18,3,180,146,31,6,420,364,8,340,UE2020,,o00407-2051600770299.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:53.000000
595784,2,NE,PB,20516,77,1503,158,174,151,11,2,189,124,18,4,377,338,12,328,UE2020,,o00407-2051600770158.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:24.000000
595785,2,NE,PB,20516,77,1597,350,126,179,29,10,174,122,37,11,391,344,11,324,UE2020,,o00407-2051600770350.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:40.000000
595786,2,NE,PB,20516,77,1139,75,204,141,20,2,215,117,31,4,413,367,9,349,UE2020,,o00407-2051600770075.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:17.000000
595787,2,NE,PB,20516,77,1627,369,130,145,26,4,174,85,37,9,369,305,12,297,UE2020,,o00407-2051600770369.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:53.000000
595788,2,NE,PB,20516,77,1503,326,149,153,9,3,170,114,17,12,376,314,14,217,UE2020,,o00407-2051600770326.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:00.000000
595789,2,NE,PB,20516,77,1317,256,107,195,37,1,163,124,47,5,417,340,15,320,UE2020,2,o00407-2051600770256.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:10.000000
595790,2,NE,PB,20516,77,1570,344,145,167,25,6,184,107,38,11,415,343,11,342,UE2020,,o00407-2051600770344.bu,2022-10-30 08:00:01.000000,2022-10-30 17:04:15.000000
595791,2,NE,PB,20516,77,1589,345,142,163,22,3,186,102,37,4,376,330,8,324,UE2020,,o00407-2051600770345.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:19.000000
595792,2,NE,PB,20516,77,1422,282,161,149,15,4,182,121,16,9,370,329,8,279,UE2020,2,o00407-2051600770282.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:13.000000
595793,2,NE,PB,20516,77,1384,194,180,151,21,8,207,110,35,8,397,360,9,356,UE2020,,o00407-2051600770194.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:21.000000
595794,2,NE,PB,20516,77,1520,111,132,129,8,5,159,89,17,9,320,274,6,171,UE2020,,o00407-2051600770111.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:16.000000
595795,2,NE,PB,20516,77,1287,149,184,175,14,4,208,128,31,10,424,377,31,368,UE2020,,o00407-2051600770149.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:05.000000
595796,2,NE,PB,20516,77,1031,13,166,161,21,6,172,146,29,7,404,354,4,330,UE2020,,o00407-2051600770013.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:53.000000
595797,2,NE,PB,20516,77,1252,130,181,158,19,9,213,109,30,15,410,367,10,342,UE2020,,o00407-2051600770130.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:18.000000
595798,2,NE,PB,20516,77,1333,225,155,118,16,2,177,91,15,8,349,291,18,271,UE2020,2,o00407-2051600770225.bu,2022-10-30 08:01:16.000000,2022-10-30 17:02:59.000000
595799,2,NE,PB,20516,77,1252,135,191,151,19,11,230,110,20,12,412,372,4,340,UE2020,,o00407-2051600770135.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:55.000000
595800,2,NE,PB,20516,77,1627,367,132,169,20,3,174,105,31,2,391,324,17,318,UE2020,,o00407-2051600770367.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:47.000000
595801,2,NE,PB,20516,77,1597,380,123,175,13,5,177,108,20,11,391,316,9,161,UE2020,1,o00407-2051600770380.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:02.000000
595802,2,NE,PB,20516,77,1325,155,146,174,35,3,180,116,52,10,420,358,15,340,UE2020,1,o00407-2051600770155.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:35.000000
595803,2,NE,PB,20516,77,1465,96,131,143,25,4,176,86,31,10,365,303,10,299,UE2020,1,o00407-2051600770096.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:51.000000
595804,2,NE,PB,20516,77,1490,69,161,162,14,6,182,122,26,13,385,343,13,318,UE2020,1,o00407-2051600770069.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:12.000000
595805,2,NE,PB,20516,77,1236,127,141,108,18,0,144,90,25,8,319,267,16,241,UE2020,,o00407-2051600770127.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:15.000000
595806,2,NE,PB,20516,77,1570,382,136,180,9,3,176,122,17,11,416,328,8,166,UE2020,5,o00407-2051600770382.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:06.000000
595807,2,NE,PB,20516,77,1350,373,155,163,9,3,192,105,22,11,389,330,11,285,UE2020,,o00407-2051600770373.bu,2022-10-30 08:00:01.000000,2022-10-30 17:04:09.000000
595808,2,NE,PB,20516,77,1112,58,130,165,31,3,164,121,38,6,379,329,8,318,UE2020,,o00407-2051600770058.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:17.000000
595809,2,NE,PB,20516,77,1570,342,143,183,31,9,195,125,37,6,414,366,8,366,UE2020,,o00407-2051600770342.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:13.000000
595810,2,NE,PB,20516,77,1252,252,165,155,15,9,190,114,30,10,413,344,22,317,UE2020,,o00407-2051600770252.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:46.000000
595811,2,NE,PB,20516,77,1058,229,144,168,25,8,184,117,37,7,421,345,22,308,UE2020,,o00407-2051600770229.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:44.000000
595812,2,NE,PB,20516,77,1520,249,121,114,19,5,150,77,22,10,320,259,14,225,UE2020,6,o00407-2051600770249.bu,2022-10-30 08:00:01.000000,2022-10-30 17:12:39.000000
595813,2,NE,PB,20516,77,1287,322,155,174,17,7,189,126,21,16,424,353,4,341,UE2020,,o00407-2051600770322.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:37.000000
595814,2,NE,PB,20516,77,1317,203,145,181,22,13,187,129,28,16,416,361,8,344,UE2020,,o00407-2051600770203.bu,2022-10-30 08:00:53.000000,2022-10-30 17:01:46.000000
595815,2,NE,PB,20516,77,1562,385,163,158,13,5,196,112,13,17,410,339,5,145,UE2020,,o00407-2051600770385.bu,2022-10-30 08:03:54.000000,2022-10-30 17:05:15.000000
595816,2,NE,PB,20516,77,1228,291,155,156,24,3,178,111,41,8,398,338,4,323,UE2020,2,o00407-2051600770291.bu,2022-10-30 08:00:01.000000,2022-10-30 17:07:40.000000
595817,2,NE,PB,20516,77,1597,351,129,176,23,3,186,103,35,7,393,331,4,319,UE2020,,o00407-2051600770351.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:58.000000
595818,2,NE,PB,20516,77,1430,284,168,167,14,6,203,125,20,7,401,355,2,335,UE2020,,o00407-2051600770284.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:07.000000
595819,2,NE,PB,20516,77,1384,266,125,178,25,6,152,130,34,18,395,334,14,313,UE2020,,o00407-2051600770266.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:55.000000
595820,2,NE,PB,20516,77,1376,182,166,145,15,3,194,100,27,8,379,329,24,325,UE2020,,o00407-2051600770182.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:17.000000
595821,2,NE,PB,20516,77,1554,186,144,158,19,7,189,93,32,14,368,328,17,317,UE2020,,o00407-2051600770186.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:32.000000
595822,2,NE,PB,20516,77,1350,213,136,156,16,5,157,119,31,6,389,313,35,291,UE2020,,o00407-2051600770213.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:35.000000
595823,2,NE,PB,20516,77,1112,287,136,160,23,2,168,113,32,8,379,321,16,308,UE2020,,o00407-2051600770287.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:39.000000
595824,2,NE,PB,20516,77,1538,301,151,187,19,4,197,127,29,8,423,361,6,310,UE2020,1,o00407-2051600770301.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:07.000000
595825,2,NE,PB,20516,77,1562,387,182,134,11,5,195,100,17,17,414,332,5,123,UE2020,1,o00407-2051600770387.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:47.000000
595826,2,NE,PB,20516,77,1562,399,165,170,10,2,181,138,16,9,415,347,9,202,UE2020,25,o00407-2051600770399.bu,2022-10-30 08:06:56.000000,2022-10-30 17:29:45.000000
595827,2,NE,PB,20516,77,1406,209,108,131,14,4,144,82,22,9,290,257,14,236,UE2020,,o00407-2051600770209.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:14.000000
595828,2,NE,PB,20516,77,1627,376,112,157,7,7,148,101,21,13,367,283,6,260,UE2020,2,o00407-2051600770376.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:20.000000
595829,2,NE,PB,20516,77,1295,320,164,143,18,2,187,105,28,6,400,327,7,288,UE2020,,o00407-2051600770320.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:17.000000
595830,2,NE,PB,20516,77,1627,394,127,194,11,8,175,131,23,11,393,340,13,163,UE2020,,o00407-2051600770394.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:10.000000
595831,2,NE,PB,20516,77,1171,245,164,141,30,6,167,134,32,8,416,341,23,329,UE2020,,o00407-2051600770245.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:56.000000
595832,2,NE,PB,20516,77,1589,348,133,154,10,2,177,95,15,12,375,299,5,279,UE2020,,o00407-2051600770348.bu,2022-10-30 08:00:01.000000,2022-10-30 17:06:37.000000
595833,2,NE,PB,20516,77,1350,167,161,164,24,4,186,125,33,9,387,353,8,335,UE2020,,o00407-2051600770167.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:52.000000
595834,2,NE,PB,20516,77,1490,270,155,140,23,2,198,92,23,7,387,320,11,293,UE2020,1,o00407-2051600770270.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:08.000000
595835,2,NE,PB,20516,77,1180,109,203,137,13,3,213,112,21,10,402,356,9,354,UE2020,1,o00407-2051600770109.bu,2022-10-30 08:01:30.000000,2022-10-30 17:00:42.000000
595836,2,NE,PB,20516,77,1082,39,116,180,26,10,160,120,34,18,375,332,15,312,UE2020,,o00407-2051600770039.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:17.000000
595837,2,NE,PB,20516,77,1465,95,121,163,26,5,166,115,30,3,367,315,13,312,UE2020,,o00407-2051600770095.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:33.000000
595838,2,NE,PB,20516,77,1171,308,187,143,16,7,209,112,24,8,415,353,14,334,UE2020,,o00407-2051600770308.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:24.000000
595839,2,NE,PB,20516,77,1350,257,139,146,25,7,170,111,30,6,388,317,22,295,UE2020,,o00407-2051600770257.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:21.000000
595840,2,NE,PB,20516,77,1295,314,161,144,23,3,180,103,35,7,402,331,5,292,UE2020,,o00407-2051600770314.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:11.000000
595841,2,NE,PB,20516,77,1422,296,149,164,21,9,185,122,28,7,373,343,6,313,UE2020,,o00407-2051600770296.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:18.000000
595842,2,NE,PB,20516,77,1384,315,151,158,19,2,180,107,33,10,396,330,8,309,UE2020,1,o00407-2051600770315.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:26.000000
595843,2,NE,PB,20516,77,1228,307,144,180,19,6,195,111,32,9,401,349,7,329,UE2020,1,o00407-2051600770307.bu,2022-10-30 08:00:01.000000,2022-10-30 17:06:31.000000
595844,2,NE,PB,20516,77,1368,174,170,162,13,7,196,119,19,17,387,352,10,327,UE2020,,o00407-2051600770174.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:44.000000
595845,2,NE,PB,20516,77,1139,73,182,150,13,3,199,117,26,5,415,348,15,295,UE2020,,o00407-2051600770073.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:31.000000
595846,2,NE,PB,20516,77,1554,280,168,131,21,8,185,97,34,12,367,328,8,321,UE2020,1,o00407-2051600770280.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:16.000000
595847,2,NE,PB,20516,77,1139,237,173,151,15,7,191,122,29,4,414,346,25,320,UE2020,,o00407-2051600770237.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:35.000000
595848,2,NE,PB,20516,77,1228,205,174,152,22,1,204,102,32,11,399,349,8,327,UE2020,,o00407-2051600770205.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:56.000000
